"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"4780","id0185",1,20,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,375
"4781","id0185",1,21,0,0,"human","training_receiver_others",5,5,"Orange","f","accept",5,368
"4782","id0185",1,22,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,391
"4783","id0185",1,23,0,0,"human","training_receiver_others",9,1,"Orange","j","reject",0,395
"4784","id0185",1,24,0,0,"human","training_receiver_others",7,3,"Orange","j","reject",0,372
"4785","id0186",0,1,1,0,"practice","Practice",2,8,"black","j","reject",0,786
"4786","id0186",0,2,1,0,"practice","Practice",10,0,"black","j","reject",0,498
"4787","id0186",1,1,0,0,"human","control",9,1,"Orange","j","reject",0,567
"4788","id0186",1,2,0,0,"human","control",6,4,"Orange","f","accept",4,626
"4789","id0186",1,3,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,1384
"4790","id0186",1,4,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,215
"4791","id0186",1,5,0,0,"human","control",8,2,"Orange","j","reject",0,10
"4792","id0186",1,6,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,273
"4793","id0186",1,7,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,269
"4794","id0186",1,8,0,0,"human","control",4,6,"Orange","f","accept",6,182
"4795","id0186",1,9,0,0,"human","control",4,6,"Orange","f","accept",6,66
"4796","id0186",1,10,0,0,"AI","control",7,3,"CornflowerBlue","j","reject",0,112
"4797","id0186",1,11,0,0,"human","control",5,5,"Orange","f","accept",5,65
"4798","id0186",1,12,0,0,"human","control",7,3,"Orange","j","reject",0,6
"4799","id0186",1,13,0,1,"AI","control",9,1,"CornflowerBlue","j","reject",0,122
"4800","id0186",1,14,0,0,"AI","control",9,1,"CornflowerBlue","j","reject",0,131
"4801","id0186",1,15,0,0,"human","control",6,4,"Orange","j","reject",0,67
"4802","id0186",1,16,0,0,"human","control",9,1,"Orange","j","reject",0,42
"4803","id0186",1,17,0,0,"human","control",5,5,"Orange","f","accept",5,229
"4804","id0186",1,18,0,0,"AI","control",7,3,"CornflowerBlue","j","reject",0,28
"4805","id0186",1,19,0,0,"human","control",7,3,"Orange","j","reject",0,26
"4806","id0186",1,20,0,0,"AI","control",6,4,"CornflowerBlue","j","reject",0,231
"4807","id0186",1,21,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,5899
"4808","id0186",1,22,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,448
"4809","id0186",1,23,0,0,"human","control",8,2,"Orange","j","reject",0,100
"4810","id0186",1,24,0,0,"AI","control",8,2,"CornflowerBlue","j","reject",0,33
"4811","id0187",0,1,1,0,"practice","Practice",4,6,"black","f","accept",6,1848
"4812","id0187",0,2,1,0,"practice","Practice",6,4,"black","f","accept",4,882
"4813","id0187",1,1,0,0,"AI","training_receiver_others",4,6,"CornflowerBlue","f","accept",6,6179
"4814","id0187",1,2,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,9639
"4815","id0187",1,3,0,0,"AI","training_receiver_others",8,2,"CornflowerBlue","j","reject",0,588
"4816","id0187",1,4,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,1335
"4817","id0187",1,5,0,0,"human","training_receiver_others",4,6,"Orange","f","accept",6,739
"4818","id0187",1,6,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,1434
"4819","id0187",1,7,0,0,"AI","training_receiver_others",9,1,"CornflowerBlue","j","reject",0,950
"4820","id0187",1,8,0,0,"human","training_receiver_others",6,4,"Orange","f","accept",4,367
"4821","id0187",1,9,0,0,"AI","training_receiver_others",7,3,"CornflowerBlue","j","reject",0,356
"4822","id0187",1,10,0,0,"human","training_receiver_others",8,2,"Orange","j","reject",0,427
"4823","id0187",1,11,0,0,"human","training_receiver_others",9,1,"Orange","j","reject",0,421
"4824","id0187",1,12,0,0,"AI","training_receiver_others",5,5,"CornflowerBlue","f","accept",5,357
